280463.tsv:SRR17239096	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 1000-2500bp - SMRT cell 1	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1132359	2023-05-10
280463.tsv:SRR17239100	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 0-800bp - SMRT cell 1	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1210111	2023-05-10
280463.tsv:SRR17239104	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - GC cDNA protocol - size fraction 3000-5000bp - SMRT cell 2	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	388580	2023-06-05
280463.tsv:SRR17239107	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - GC cDNA protocol - size fraction 2000-3500bp - SMRT cell 4	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1587366	2023-05-10
280463.tsv:SRR17239111	Sequel sequencing: Unfractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - low Ca - Std cDNA protocol - SMRT cell 5	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	16975879	2023-05-10
280463.tsv:SRR17239117	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - GC cDNA protocol - size fraction 0-800bp - SMRT cell 2	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1084838	2023-05-10
280463.tsv:SRR17239045	Sequel sequencing: Unfractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - SMRT cell 1	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	17322364	2023-05-10
280463.tsv:SRR17239046	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 0-800bp - SMRT cell 4	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	2177432	2023-05-10
280463.tsv:SRR17239056	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 5000-10000bp - SMRT cell 1	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	326873	2023-05-10
280463.tsv:SRR17239058	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 3000-5000bp - SMRT cell 4	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1215889	2023-05-13
280463.tsv:SRR17239059	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 3000-5000bp - SMRT cell 3	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1142979	2023-05-10
280463.tsv:SRR17239063	Sequel sequencing: Unfractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - low Phosphate - Std cDNA protocol - SMRT cell 2	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	19474508	2023-05-13
280463.tsv:SRR17239068	Sequel sequencing: Unfractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - low Phosphate - Std cDNA protocol - SMRT cell 5	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	16367906	2023-05-10
280463.tsv:SRR17239070	Sequel sequencing: Unfractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - low Ca - Std cDNA protocol - SMRT cell 6	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	9363322	2023-06-05
280463.tsv:SRR17239074	Sequel sequencing: Unfractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - low Phosphate - Std cDNA protocol - SMRT cell 3	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	15923616	2023-05-10
280463.tsv:SRR17239086	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 2000-3500bp - SMRT cell 1	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1293893	2023-06-05
280463.tsv:SRR17239088	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 1500-3000bp - SMRT cell 4	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1020716	2023-05-10
280463.tsv:SRR17239091	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 1500-3000bp - SMRT cell 1	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1213793	2023-05-10
280463.tsv:SRR17239092	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - GC cDNA protocol - size fraction 0-800bp - SMRT cell 4	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	830581	2023-05-10
280463.tsv:SRR17239093	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 1000-2500bp - SMRT cell 4	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1587505	2023-06-05
280463.tsv:SRR17239097	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 0-800bp - SMRT cell 4	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1151205	2023-05-13
280463.tsv:SRR17239098	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - Std cDNA protocol - size fraction 0-800bp - SMRT cell 3	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1221406	2023-05-13
280463.tsv:SRR17239103	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - GC cDNA protocol - size fraction 0-800bp - SMRT cell 3	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	868646	2023-05-10
280463.tsv:SRR17239108	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - GC cDNA protocol - size fraction 2000-3500bp - SMRT cell 3	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1497846	2023-06-05
280463.tsv:SRR17239112	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - GC cDNA protocol - size fraction 1500-3000bp - SMRT cell 5	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1273564	2023-05-20
280463.tsv:SRR17239115	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - GC cDNA protocol - size fraction 1500-3000bp - SMRT cell 3	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1450487	2023-05-10
280463.tsv:SRR17239119	PacBio RS II sequencing: Size-fractionated Iso-seq of Emiliania huxleyi AWI1516 - calcified cells 6h in light phase - GC cDNA protocol - size fraction 0-800bp - SMRT cell 1	280463	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903;280463	Emiliania huxleyi CCMP1516	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	1184590	2023-05-10
280699.tsv:SRR17110017	Sequel II sequencing: PacBio RNA-seq of Cyanidioschyzon merolae strain 10D: Low Nitrogen (polyA-treated, rRNA-depleted)	280699	1;131567;2759;2763;2797;265318;265316;45156;45157;280699	Cyanidioschyzon merolae strain 10D	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	1195714	2022-04-14
280699.tsv:SRR17110020	Sequel II sequencing: PacBio RNA-seq of Cyanidioschyzon merolae strain 10D: Rich Media (standard)	280699	1;131567;2759;2763;2797;265318;265316;45156;45157;280699	Cyanidioschyzon merolae strain 10D	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	920241	2022-04-14
280699.tsv:SRR17110018	Sequel II sequencing: PacBio RNA-seq of Cyanidioschyzon merolae strain 10D: Low Nitrogen (standard)	280699	1;131567;2759;2763;2797;265318;265316;45156;45157;280699	Cyanidioschyzon merolae strain 10D	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	525175	2022-04-14
280699.tsv:SRR17110019	Sequel II sequencing: PacBio RNA-seq of Cyanidioschyzon merolae strain 10D: Rich Media (polyA-treated, rRNA-depleted)	280699	1;131567;2759;2763;2797;265318;265316;45156;45157;280699	Cyanidioschyzon merolae strain 10D	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	1319307	2022-04-14
2829.tsv:SRR22319338	PacBio RS II sequencing: RNA-Seq of Heterosigma akashiwo	2829	1;131567;2759;2698737;33634;2696291;38410;658125;658124;2828;2829	Heterosigma akashiwo	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	42211764	2022-11-29
2850.tsv:SRR23532260	PromethION sequencing: RNA-seq of Phaeodactylum tricornutum	2850	1;131567;2759;2698737;33634;2696291;2836;33849;33850;38748;38749;2849;2850	Phaeodactylum tricornutum	TRANSCRIPTOMIC	FL-cDNA	OXFORD_NANOPORE	3215200	2023-02-27
2850.tsv:SRR23532261	PromethION sequencing: RNA-seq of Phaeodactylum tricornutum	2850	1;131567;2759;2698737;33634;2696291;2836;33849;33850;38748;38749;2849;2850	Phaeodactylum tricornutum	TRANSCRIPTOMIC	FL-cDNA	OXFORD_NANOPORE	2593122	2023-02-27
2850.tsv:SRR23532257	PromethION sequencing: RNA-seq of Phaeodactylum tricornutum	2850	1;131567;2759;2698737;33634;2696291;2836;33849;33850;38748;38749;2849;2850	Phaeodactylum tricornutum	TRANSCRIPTOMIC	FL-cDNA	OXFORD_NANOPORE	4049681	2023-02-27
2850.tsv:SRR23532262	PromethION sequencing: RNA-seq of Phaeodactylum tricornutum	2850	1;131567;2759;2698737;33634;2696291;2836;33849;33850;38748;38749;2849;2850	Phaeodactylum tricornutum	TRANSCRIPTOMIC	FL-cDNA	OXFORD_NANOPORE	4745265	2023-02-27
2850.tsv:SRR23532258	PromethION sequencing: RNA-seq of Phaeodactylum tricornutum	2850	1;131567;2759;2698737;33634;2696291;2836;33849;33850;38748;38749;2849;2850	Phaeodactylum tricornutum	TRANSCRIPTOMIC	FL-cDNA	OXFORD_NANOPORE	3930260	2023-02-27
2850.tsv:SRR23532259	PromethION sequencing: RNA-seq of Phaeodactylum tricornutum	2850	1;131567;2759;2698737;33634;2696291;2836;33849;33850;38748;38749;2849;2850	Phaeodactylum tricornutum	TRANSCRIPTOMIC	FL-cDNA	OXFORD_NANOPORE	3146996	2023-02-27
2856.tsv:SRR28848014	Sequel II sequencing: PacBio IsoSeq of C. closterium UGA4 from the outer shelf of the South Atlantic Bight: 24hr iron amendment	2856	1;131567;2759;2698737;33634;2696291;2836;33849;33850;33851;33852;2852;2856	Cylindrotheca closterium	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	555202	2024-08-31
2856.tsv:SRR28848015	Sequel II sequencing: PacBio IsoSeq of C. closterium UGA8 from the inner shelf of the South Atlantic Bight: 24hr iron amendment	2856	1;131567;2759;2698737;33634;2696291;2836;33849;33850;33851;33852;2852;2856	Cylindrotheca closterium	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	7577	2024-08-31
2972.tsv:SRR14432460	MinION sequencing: RNAseq of Pyrocystis lunula: 2h after dusk+shaking	2972	1;131567;2759;2698737;33630;2864;40984;1573500;2971;2972	Pyrocystis lunula	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	194229	2021-05-21
2996.tsv:ERR2869478	PacBio RS sequencing	2996	1;131567;2759;2698737;33634;2696291;2825;420604;98655;2995;2996	Hydrurus foetidus	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	41505	2019-03-29
2996.tsv:ERR2869481	PacBio RS sequencing	2996	1;131567;2759;2698737;33634;2696291;2825;420604;98655;2995;2996	Hydrurus foetidus	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	9179	2019-03-29
2996.tsv:ERR2869483	PacBio RS sequencing	2996	1;131567;2759;2698737;33634;2696291;2825;420604;98655;2995;2996	Hydrurus foetidus	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	34205	2019-03-29
2996.tsv:ERR2869484	PacBio RS sequencing	2996	1;131567;2759;2698737;33634;2696291;2825;420604;98655;2995;2996	Hydrurus foetidus	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	11131	2019-03-29
2996.tsv:ERR2882521	PacBio RS sequencing	2996	1;131567;2759;2698737;33634;2696291;2825;420604;98655;2995;2996	Hydrurus foetidus	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	7299	2019-03-29
2996.tsv:ERR2869477	PacBio RS sequencing	2996	1;131567;2759;2698737;33634;2696291;2825;420604;98655;2995;2996	Hydrurus foetidus	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	39280	2019-03-29
3028027.tsv:SRR19760108	Sequel sequencing: Galdieria sulphuraria 108.79 E11 PacBio Iso-Seq	3028027	1;131567;2759;2763;2797;3039357;3039359;83373;3028027	Galdieria yellowstonensis	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	21609	2022-11-08
3039.tsv:SRR30560968	Sequel IIe sequencing: mRNA-seq (PacBio Isoseq) of Euglena glacilis strain Z	3039	1;131567;2759;2611352;33682;3035;2570567;2704141;86650;1131320;3038;3039	Euglena gracilis	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	2732811	2025-09-21
3039.tsv:SRR22800948	Sequel sequencing: Full-length transcriptomic RNAseq of E. gracilis	3039	1;131567;2759;2611352;33682;3035;2570567;2704141;86650;1131320;3038;3039	Euglena gracilis	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	23790770	2025-01-02
3046.tsv:SRR8552788	PacBio RS sequencing: RNA-Seq of Dunaliella salina	3046	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3043;3044;3046	Dunaliella salina	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	420416	2020-01-06
3046.tsv:SRR24055089	Sequel II sequencing: Dunaliella salina Bardawil Iso-Seq	3046	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3043;3044;3046	Dunaliella salina	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	7403211	2023-07-01
3055.tsv:SRR12885578	Sequel II sequencing: PacBio sequel sequencing of Chlamydomonas reinhardtii transcriptome library	3055	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052;3055	Chlamydomonas reinhardtii	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	92023005	2020-10-29
3055.tsv:SRR22231699	Sequel II sequencing: PacBio Isoseq of Chlamydomonas reinhardtii: strain CC-124	3055	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052;3055	Chlamydomonas reinhardtii	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	491202	2022-11-09
3055.tsv:SRR12880040	Sequel II sequencing: PacBio sequel sequencing of Chlamydomonas reinhardtii transcriptome library	3055	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052;3055	Chlamydomonas reinhardtii	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	143488065	2020-10-24
3055.tsv:SRR26617427	MinION sequencing: GSM7873786: Chlamydomonas_Nanopore_dRNAseq Chlamydomonas reinhardtii RNA-Seq	3055	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052;3055	Chlamydomonas reinhardtii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	985882	2025-05-12
3055.tsv:SRR30142605	MinION sequencing: GSM8442109: Chlamydomonas_Nanopore_dRNAseq used for SingleMod training Chlamydomonas reinhardtii RNA-Seq	3055	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052;3055	Chlamydomonas reinhardtii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	818057	2025-05-13
3076.tsv:SRR16092949	MinION sequencing: Ultra-long-read Nanopore sequencing of Chlorella sorokiniana SLA-04 mRNA: Axenic culture	3076	1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;3071;3076	Chlorella sorokiniana	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	932590	2022-09-24
3088.tsv:SRR35147574	Sequel II sequencing: Tetradesmus obliquus UTEX72 Transcriptome	3088	1;131567;2759;33090;3041;2692248;3166;2812636;35491;3086;91192;3088	Tetradesmus obliquus	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	767775	2025-08-28
3088.tsv:SRR35147575	Sequel II sequencing: Tetradesmus obliquus UTEX72 Transcriptome	3088	1;131567;2759;33090;3041;2692248;3166;2812636;35491;3086;91192;3088	Tetradesmus obliquus	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	1049547	2025-08-28
323732.tsv:SRR18902718	Sequel II sequencing: PacBio Iso-Seq	323732	1;131567;2759;2698737;33630;5794;422676;5863;32594;5864;323732	Babesia duncani	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	46135	2023-02-27
3470061.tsv:SRR37082795	Revio sequencing: P2	3470061	1;131567;2759;2698737;33634;4762;3418804;121069;4782;4797;228096;3470061	Pythium sp. B7052-1	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	2432146	2026-02-11
36329.tsv:SRR18188665	MinION sequencing: GSM5929209: Mixed intraerythrocytic stage total RNA Plasmodium falciparum 3D7 RNA-Seq	36329	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833;36329	Plasmodium falciparum 3D7	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1434309	2022-11-02
36329.tsv:SRR18188666	MinION sequencing: GSM5929209: Mixed intraerythrocytic stage total RNA Plasmodium falciparum 3D7 RNA-Seq	36329	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833;36329	Plasmodium falciparum 3D7	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	82078	2022-11-02
36329.tsv:ERR2282005	PacBio RS sequencing	36329	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833;36329	Plasmodium falciparum 3D7	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	0	2018-02-05
36329.tsv:ERR2282006	PacBio RS sequencing	36329	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833;36329	Plasmodium falciparum 3D7	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	0	2018-02-05
36329.tsv:ERR2282007	PacBio RS sequencing	36329	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833;36329	Plasmodium falciparum 3D7	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	0	2018-02-05
36329.tsv:ERR2282008	PacBio RS sequencing	36329	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833;36329	Plasmodium falciparum 3D7	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	0	2018-02-05
36329.tsv:SRR11094274	MinION sequencing: P. falciparum (3D7) mixed asexual erythrocytic stage mRNA	36329	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833;36329	Plasmodium falciparum 3D7	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	456098	2020-02-19
36330.tsv:ERR10446185	Sequel II sequencing	36330	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418103;36330	Plasmodium ovale	TRANSCRIPTOMIC SINGLE CELL	RNA-Seq	PACBIO_SMRT	3275893	2022-10-31
36330.tsv:ERR10446186	Sequel II sequencing	36330	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418103;36330	Plasmodium ovale	TRANSCRIPTOMIC SINGLE CELL	RNA-Seq	PACBIO_SMRT	6461150	2022-10-31
37099.tsv:SRR16606040	Sequel sequencing: full-length transcriptome library of Isochrysis galbana under different phosphorus conditions	37099	1;131567;2759;2608109;2830;2608131;73020;418951;37098;37099	Isochrysis galbana	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	52412	2021-11-02
37318.tsv:SRR33234456	Sequel II sequencing: RNA-Seq of P. pungens	37318	1;131567;2759;2698737;33634;2696291;2836;33849;33850;33851;33852;41953;37318	Pseudo-nitzschia pungens	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	26845697	2025-04-23
37319.tsv:SRR33234455	Sequel II sequencing: RNA-Seq of P. multiseries	37319	1;131567;2759;2698737;33634;2696291;2836;33849;33850;33851;33852;41953;37319	Pseudo-nitzschia multiseries	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	18998382	2025-04-23
38833.tsv:SRR36103519	PromethION sequencing: R2C2 sequencing of Micromonas pusilla mRNA	38833	1;131567;2759;33090;3041;1035538;13792;41873;38832;38833	Micromonas pusilla	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	17751	2025-11-29
38833.tsv:SRR36103517	PromethION sequencing: R2C2 sequencing of Micromonas pusilla mRNA	38833	1;131567;2759;33090;3041;1035538;13792;41873;38832;38833	Micromonas pusilla	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	20822	2025-11-29
38833.tsv:SRR36103518	PromethION sequencing: R2C2 sequencing of Micromonas pusilla mRNA	38833	1;131567;2759;33090;3041;1035538;13792;41873;38832;38833	Micromonas pusilla	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	32397	2025-11-29
38833.tsv:SRR36103520	PromethION sequencing: R2C2 sequencing of Micromonas pusilla mRNA	38833	1;131567;2759;33090;3041;1035538;13792;41873;38832;38833	Micromonas pusilla	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	17759	2025-11-29
42890.tsv:SRR30909100	Sequel II sequencing: Pacbio Isoseq - Transcriptome - SN3_V2_Schizonts	42890	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5812;42890	Sarcocystis neurona	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	1124411	2026-02-22
42890.tsv:SRR30909103	Sequel II sequencing: Pacbio Isoseq - Transcriptome - SN3_V2_Merozoites	42890	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5812;42890	Sarcocystis neurona	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	1028353	2026-02-22
44447.tsv:SRR33234457	Sequel II sequencing: RNA-Seq of P. delicatissima	44447	1;131567;2759;2698737;33634;2696291;2836;33849;33850;33851;33852;41953;44447	Pseudo-nitzschia delicatissima	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	16219308	2025-04-23
44745.tsv:SRR33607344	Sequel II sequencing: Haematococcus lacustris Liv1 Transcriptome	44745	1;131567;2759;33090;3041;2692248;3166;2812636;3042;35484;44744;44745	Haematococcus lacustris	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	734383	2025-05-18
44745.tsv:SRR33607346	Sequel II sequencing: Haematococcus lacustris Liv1 Transcriptome	44745	1;131567;2759;33090;3041;2692248;3166;2812636;3042;35484;44744;44745	Haematococcus lacustris	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	1396932	2025-05-18
44745.tsv:SRR33607340	Sequel II sequencing: Haematococcus lacustris Liv1 Transcriptome	44745	1;131567;2759;33090;3041;2692248;3166;2812636;3042;35484;44744;44745	Haematococcus lacustris	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	1469146	2025-05-18
44745.tsv:SRR33607341	Sequel II sequencing: Haematococcus lacustris Liv1 Transcriptome	44745	1;131567;2759;33090;3041;2692248;3166;2812636;3042;35484;44744;44745	Haematococcus lacustris	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	700430	2025-05-18
44745.tsv:SRR6816386	Sequel sequencing: Full-length transcript for Hp	44745	1;131567;2759;33090;3041;2692248;3166;2812636;3042;35484;44744;44745	Haematococcus lacustris	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	28950	2019-10-18
44745.tsv:SRR33607339	Sequel II sequencing: Haematococcus lacustris Liv1 Transcriptome	44745	1;131567;2759;33090;3041;2692248;3166;2812636;3042;35484;44744;44745	Haematococcus lacustris	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	659517	2025-05-18
